id,name,name_en,symbol,value,value_str,unit,uncertainty,temperature_K,material,burnup_range,category,subcategory,equation,notes,source_file,confidence
Beeler et al._2020_A improved equation of state for Xe gas bubbles in γU-Mo fuels_param_016,Maximum Xe/Vac ratio achieved,Maximum Xe/Vac ratio achieved,$Xe/Vac_max$,0.5,0.5,dimensionless,,,U-10Mo,,bubble,general,,Simulation,Beeler et al._2020_A improved equation of state for Xe gas bubbles in γU-Mo fuels.md,high
Beeler et al._2020_A improved equation of state for Xe gas bubbles in γU-Mo fuels_param_017,Equilibrium Xe/Vac ratio extrapolation,Equilibrium Xe/Vac ratio extrapolation,$Xe/Vac_eq$,0.94,0.94,dimensionless,,,U-10Mo,,bubble,general,,Extrapolated to zero binding energy,Beeler et al._2020_A improved equation of state for Xe gas bubbles in γU-Mo fuels.md,low
Beeler et al._2020_A improved equation of state for Xe gas bubbles in γU-Mo fuels_param_018,Kaplun EOS parameter a,Kaplun EOS parameter a,$a_Kap$,-870912.08,-870912.08,J·cm³/mol²,,,Xe in U-10Mo,,experiment,general,Kaplun EOS (Eq. 8),Optimized fit,Beeler et al._2020_A improved equation of state for Xe gas bubbles in γU-Mo fuels.md,high
Beeler et al._2020_A improved equation of state for Xe gas bubbles in γU-Mo fuels_param_019,Kaplun EOS parameter b,Kaplun EOS parameter b,$b_Kap$,27.133,27.133,cm³/mol,,,Xe in U-10Mo,,experiment,general,Kaplun EOS (Eq. 8),Optimized fit,Beeler et al._2020_A improved equation of state for Xe gas bubbles in γU-Mo fuels.md,high
Beeler et al._2020_A improved equation of state for Xe gas bubbles in γU-Mo fuels_param_020,Kaplun EOS parameter c,Kaplun EOS parameter c,$c_Kap$,88.987,88.987,cm³/mol,,,Xe in U-10Mo,,experiment,general,Kaplun EOS (Eq. 8),Optimized fit,Beeler et al._2020_A improved equation of state for Xe gas bubbles in γU-Mo fuels.md,high
Beeler et al._2020_A improved equation of state for Xe gas bubbles in γU-Mo fuels_param_021,Virial EOS parameter b0,Virial EOS parameter b0,$b0$,197.229,197.229,cm³/mol,,,Xe in U-10Mo,,experiment,general,Virial EOS (Eq. 9),Optimized fit,Beeler et al._2020_A improved equation of state for Xe gas bubbles in γU-Mo fuels.md,high
Beeler et al._2020_A improved equation of state for Xe gas bubbles in γU-Mo fuels_param_022,Virial EOS parameter b1,Virial EOS parameter b1,$b1$,120307.145,120307.145,cm³·K/mol,,,Xe in U-10Mo,,experiment,general,Virial EOS (Eq. 9),Optimized fit,Beeler et al._2020_A improved equation of state for Xe gas bubbles in γU-Mo fuels.md,high
Beeler et al._2020_A improved equation of state for Xe gas bubbles in γU-Mo fuels_param_023,Virial EOS parameter b2,Virial EOS parameter b2,$b2$,60.555,60.555,cm³·K²/mol,,,Xe in U-10Mo,,experiment,general,Virial EOS (Eq. 9),Optimized fit,Beeler et al._2020_A improved equation of state for Xe gas bubbles in γU-Mo fuels.md,high
Beeler et al._2020_A improved equation of state for Xe gas bubbles in γU-Mo fuels_param_024,Virial EOS parameter c0,Virial EOS parameter c0,$c0$,-22038.723,-22038.723,cm⁶/mol²,,,Xe in U-10Mo,,experiment,general,Virial EOS (Eq. 9),Optimized fit,Beeler et al._2020_A improved equation of state for Xe gas bubbles in γU-Mo fuels.md,high
Beeler et al._2020_A improved equation of state for Xe gas bubbles in γU-Mo fuels_param_025,Virial EOS parameter c1,Virial EOS parameter c1,$c1$,2292.793,2292.793,cm⁶·K/mol²,,,Xe in U-10Mo,,experiment,general,Virial EOS (Eq. 9),Optimized fit,Beeler et al._2020_A improved equation of state for Xe gas bubbles in γU-Mo fuels.md,high
Beeler et al._2020_A improved equation of state for Xe gas bubbles in γU-Mo fuels_param_026,Virial EOS parameter c2,Virial EOS parameter c2,$c2$,-117.564,-117.564,cm⁶·K²/mol²,,,Xe in U-10Mo,,experiment,general,Virial EOS (Eq. 9),Optimized fit,Beeler et al._2020_A improved equation of state for Xe gas bubbles in γU-Mo fuels.md,high
Beeler et al._2020_A improved equation of state for Xe gas bubbles in γU-Mo fuels_param_027,Virial EOS parameter d0,Virial EOS parameter d0,$d0$,1030015.045,1030015.045,cm⁹/mol³,,,Xe in U-10Mo,,experiment,general,Virial EOS (Eq. 9),Optimized fit,Beeler et al._2020_A improved equation of state for Xe gas bubbles in γU-Mo fuels.md,high
Beeler et al._2020_A improved equation of state for Xe gas bubbles in γU-Mo fuels_param_028,Virial EOS parameter d1,Virial EOS parameter d1,$d1$,-5.2,-5.2,cm⁹·K/mol³,,,Xe in U-10Mo,,experiment,general,Virial EOS (Eq. 9),Optimized fit,Beeler et al._2020_A improved equation of state for Xe gas bubbles in γU-Mo fuels.md,high
Beeler et al._2020_A improved equation of state for Xe gas bubbles in γU-Mo fuels_param_029,Virial EOS parameter d2,Virial EOS parameter d2,$d2$,-280.677,-280.677,cm⁹·K²/mol³,,,Xe in U-10Mo,,experiment,general,Virial EOS (Eq. 9),Optimized fit,Beeler et al._2020_A improved equation of state for Xe gas bubbles in γU-Mo fuels.md,high
Beeler et al._2020_A improved equation of state for Xe gas bubbles in γU-Mo fuels_param_030,Virial EOS NRMSD,Virial EOS NRMSD,$NRMSD_virial$,5.7,5.7,%,,,Xe in U-10Mo,,experiment,general,Virial EOS,Best fit accuracy,Beeler et al._2020_A improved equation of state for Xe gas bubbles in γU-Mo fuels.md,high
Beeler et al._2020_A improved equation of state for Xe gas bubbles in γU-Mo fuels_param_031,Virial EOS total relative error,Virial EOS total relative error,$TRE_virial$,9.0,9.0,%,,,Xe in U-10Mo,,experiment,general,Virial EOS,Best fit accuracy,Beeler et al._2020_A improved equation of state for Xe gas bubbles in γU-Mo fuels.md,high
Beeler et al._2020_A improved equation of state for Xe gas bubbles in γU-Mo fuels_param_032,Kaplun EOS NRMSD,Kaplun EOS NRMSD,$NRMSD_Kap$,6.5,6.5,%,,,Xe in U-10Mo,,experiment,general,Kaplun EOS,Comparison,Beeler et al._2020_A improved equation of state for Xe gas bubbles in γU-Mo fuels.md,high
Beeler et al._2020_A improved equation of state for Xe gas bubbles in γU-Mo fuels_param_033,Kaplun EOS total relative error,Kaplun EOS total relative error,$TRE_Kap$,10.3,10.3,%,,,Xe in U-10Mo,,experiment,general,Kaplun EOS,Comparison,Beeler et al._2020_A improved equation of state for Xe gas bubbles in γU-Mo fuels.md,high
Beeler et al._2020_A improved equation of state for Xe gas bubbles in γU-Mo fuels_param_034,Simulation supercell size,Simulation supercell size,$N_atoms$,128000.0,128000,atoms,,,U-10Mo,,experiment,general,,40×40×40 BCC supercell,Beeler et al._2020_A improved equation of state for Xe gas bubbles in γU-Mo fuels.md,high
Beeler et al._2020_A improved equation of state for Xe gas bubbles in γU-Mo fuels_param_035,Mo content in simulation,Mo content in simulation,$x_Mo$,22.0,22,at%,,,U-10Mo,,experiment,general,,~10 wt% Mo,Beeler et al._2020_A improved equation of state for Xe gas bubbles in γU-Mo fuels.md,high
Beeler et al._2020_A improved equation of state for Xe gas bubbles in γU-Mo fuels_param_036,Simulation temperature range lower,Simulation temperature range lower,$T_low$,400.0,400,K,,"[400.0, 400.0]",U-10Mo,,experiment,general,,MD simulation range,Beeler et al._2020_A improved equation of state for Xe gas bubbles in γU-Mo fuels.md,high
Beeler et al._2020_A improved equation of state for Xe gas bubbles in γU-Mo fuels_param_037,Simulation temperature range upper,Simulation temperature range upper,$T_high$,700.0,700,K,,"[700.0, 700.0]",U-10Mo,,experiment,general,,MD simulation range,Beeler et al._2020_A improved equation of state for Xe gas bubbles in γU-Mo fuels.md,high
Beeler et al._2020_A improved equation of state for Xe gas bubbles in γU-Mo fuels_param_038,气泡参数,Bubble diameter range lower,$d_low$,3.1,3.1,nm,,,U-10Mo,,bubble,diameter,,Simulation range,Beeler et al._2020_A improved equation of state for Xe gas bubbles in γU-Mo fuels.md,high
Beeler et al._2020_A improved equation of state for Xe gas bubbles in γU-Mo fuels_param_039,气泡参数,Bubble diameter range upper,$d_high$,12.6,12.6,nm,,,U-10Mo,,bubble,diameter,,Simulation range,Beeler et al._2020_A improved equation of state for Xe gas bubbles in γU-Mo fuels.md,high
Beeler et al._2020_A improved equation of state for Xe gas bubbles in γU-Mo fuels_param_040,表面能参数,Surface energy convergence radius,$R_conv_surf$,1.5,1.5,nm,,,U-10Mo,,surface_energy,surface_energy,Void surface energy (Eq. 1),Surface energy converges above this,Beeler et al._2020_A improved equation of state for Xe gas bubbles in γU-Mo fuels.md,high
Casella et al_2017_Characterization of fission gas bubbles in irradiated U-10Mo fuel_param_001,U-235 enrichment,U-235 enrichment,$enrichment$,19.937,19.937,%,,,U-10Mo,,experiment,general,,AFIP-3BZ experiment,Casella et al_2017_Characterization of fission gas bubbles in irradiated U-10Mo fuel.md,high
Casella et al_2017_Characterization of fission gas bubbles in irradiated U-10Mo fuel_param_002,Mo concentration,Mo concentration,$w_Mo$,10.3,10.3,wt%,,,U-10Mo,,experiment,general,,monolithic fuel,Casella et al_2017_Characterization of fission gas bubbles in irradiated U-10Mo fuel.md,high
Casella et al_2017_Characterization of fission gas bubbles in irradiated U-10Mo fuel_param_003,Irradiation duration,Irradiation duration,$t_irr$,101.0,101.0,EFPD,,,U-10Mo,,irradiation,general,,"AFIP-3BZ, ATR",Casella et al_2017_Characterization of fission gas bubbles in irradiated U-10Mo fuel.md,high
Casella et al_2017_Characterization of fission gas bubbles in irradiated U-10Mo fuel_param_004,Average burnup,Average burnup,$BU$,63.5,63.5,at.%,,,U-10Mo,,swelling_rate,burnup_correlation,,AFIP-3BZ,Casella et al_2017_Characterization of fission gas bubbles in irradiated U-10Mo fuel.md,high
Casella et al_2017_Characterization of fission gas bubbles in irradiated U-10Mo fuel_param_005,Fission density,Fission density,$f_d$,4.32e+21,4.32e+21,fissions/cm³,,,U-10Mo,,microstructure,fission_density,,AFIP-3BZ,Casella et al_2017_Characterization of fission gas bubbles in irradiated U-10Mo fuel.md,high
Casella et al_2017_Characterization of fission gas bubbles in irradiated U-10Mo fuel_param_006,扩散参数,Zr diffusion barrier thickness per side,$t_Zr$,25.0,25.0,μm,,,Zr barrier on U-10Mo,,diffusion,general,,"hot co-rolled, each side",Casella et al_2017_Characterization of fission gas bubbles in irradiated U-10Mo fuel.md,high
Casella et al_2017_Characterization of fission gas bubbles in irradiated U-10Mo fuel_param_007,Otsu threshold - CellProfiler,Otsu threshold - CellProfiler,$T_CP$,0.4235,0.4235,,,,U-10Mo,,experiment,general,,image segmentation,Casella et al_2017_Characterization of fission gas bubbles in irradiated U-10Mo fuel.md,high
Casella et al_2017_Characterization of fission gas bubbles in irradiated U-10Mo fuel_param_008,Otsu threshold - MATLAB,Otsu threshold - MATLAB,$T_ML$,0.4706,0.4706,,,,U-10Mo,,experiment,general,,image segmentation,Casella et al_2017_Characterization of fission gas bubbles in irradiated U-10Mo fuel.md,high
Casella et al_2017_Characterization of fission gas bubbles in irradiated U-10Mo fuel_param_009,Otsu threshold - Mathematica,Otsu threshold - Mathematica,$T_MA$,0.4706,0.4706,,,,U-10Mo,,experiment,general,,image segmentation,Casella et al_2017_Characterization of fission gas bubbles in irradiated U-10Mo fuel.md,high
Casella et al_2017_Characterization of fission gas bubbles in irradiated U-10Mo fuel_param_010,气泡参数,Bubble size bin width for fitting,$Δd_bin$,0.1,0.1,μm,,,U-10Mo,,bubble,general,,log-normal distribution fitting,Casella et al_2017_Characterization of fission gas bubbles in irradiated U-10Mo fuel.md,high
Casella et al_2017_Characterization of fission gas bubbles in irradiated U-10Mo fuel_param_011,Sample midline length,Sample midline length,$L_mid$,7.3,7.3,mm,,,U-10Mo,,experiment,general,,TE-OM1 sample,Casella et al_2017_Characterization of fission gas bubbles in irradiated U-10Mo fuel.md,high
Casella et al_2017_Characterization of fission gas bubbles in irradiated U-10Mo fuel_param_012,Position spacing (positions 4-6),Position spacing (positions 4-6),$Δx_pos$,1.575,1.575,mm,,,U-10Mo,,microstructure,general,,TE-OM1 sample positions,Casella et al_2017_Characterization of fission gas bubbles in irradiated U-10Mo fuel.md,high
Casella et al_2017_Characterization of fission gas bubbles in irradiated U-10Mo fuel_param_013,气泡参数,Mean bubble ESD at 2000x (Position 7),$ESD_2000x$,0.323,0.323,μm,σ=0.394,,U-10Mo,,bubble,general,log-normal fit,f_d=4.32e21 f/cm³,Casella et al_2017_Characterization of fission gas bubbles in irradiated U-10Mo fuel.md,high
Casella et al_2017_Characterization of fission gas bubbles in irradiated U-10Mo fuel_param_014,气泡参数,Mean bubble ESD at 5000x (Position 7),$ESD_5000x$,0.286,0.286,μm,σ=0.281,,U-10Mo,,bubble,general,log-normal fit,f_d=4.32e21 f/cm³,Casella et al_2017_Characterization of fission gas bubbles in irradiated U-10Mo fuel.md,high
Casella et al_2017_Characterization of fission gas bubbles in irradiated U-10Mo fuel_param_015,气泡参数,Mean bubble ESD at 10000x (Position 7),$ESD_10000x$,0.288,0.288,μm,σ=0.296,,U-10Mo,,bubble,general,log-normal fit,f_d=4.32e21 f/cm³,Casella et al_2017_Characterization of fission gas bubbles in irradiated U-10Mo fuel.md,high
Casella et al_2017_Characterization of fission gas bubbles in irradiated U-10Mo fuel_param_016,气泡参数,Mean bubble ESD at 15000x (Position 7),$ESD_15000x$,0.274,0.274,μm,σ=0.290,,U-10Mo,,bubble,general,log-normal fit,f_d=4.32e21 f/cm³,Casella et al_2017_Characterization of fission gas bubbles in irradiated U-10Mo fuel.md,high
Casella et al_2017_Characterization of fission gas bubbles in irradiated U-10Mo fuel_param_017,气泡参数,Mean bubble ESD at 20000x (Position 7),$ESD_20000x$,0.262,0.262,μm,σ=0.287,,U-10Mo,,bubble,general,log-normal fit,f_d=4.32e21 f/cm³,Casella et al_2017_Characterization of fission gas bubbles in irradiated U-10Mo fuel.md,high
Casella et al_2017_Characterization of fission gas bubbles in irradiated U-10Mo fuel_param_018,气泡参数,Mean bubble ESD at 25000x (Position 7),$ESD_25000x$,0.221,0.221,μm,σ=0.230,,U-10Mo,,bubble,general,log-normal fit,f_d=4.32e21 f/cm³,Casella et al_2017_Characterization of fission gas bubbles in irradiated U-10Mo fuel.md,high
Casella et al_2017_Characterization of fission gas bubbles in irradiated U-10Mo fuel_param_019,气泡参数,Bubble count at 2000x Pos3 (with artifacts),$N_2000x$,9324.0,9324,,,,U-10Mo,,bubble,general,,"Position 3, 2000x",Casella et al_2017_Characterization of fission gas bubbles in irradiated U-10Mo fuel.md,high
Casella et al_2017_Characterization of fission gas bubbles in irradiated U-10Mo fuel_param_020,气泡参数,Avg bubble size at 2000x Pos3 (pixels),$A_px$,6.65,6.65,px,,,U-10Mo,,bubble,general,,"Position 3, 2000x, with artifacts",Casella et al_2017_Characterization of fission gas bubbles in irradiated U-10Mo fuel.md,high
Casella et al_2017_Characterization of fission gas bubbles in irradiated U-10Mo fuel_param_021,气泡参数,Avg bubble size at 2000x Pos3 (area),$A_μm$,0.14,0.14,μm²,,,U-10Mo,,bubble,general,,"Position 3, 2000x, with artifacts",Casella et al_2017_Characterization of fission gas bubbles in irradiated U-10Mo fuel.md,high
Casella et al_2017_Characterization of fission gas bubbles in irradiated U-10Mo fuel_param_022,Avg eccentricity at 2000x Pos3,Avg eccentricity at 2000x Pos3,$e_avg$,0.756,0.756,,,,U-10Mo,,experiment,general,,"Position 3, 2000x",Casella et al_2017_Characterization of fission gas bubbles in irradiated U-10Mo fuel.md,high
Casella et al_2017_Characterization of fission gas bubbles in irradiated U-10Mo fuel_param_023,Avg orientation at 2000x Pos3,Avg orientation at 2000x Pos3,$θ_avg$,-11.235,-11.235,°,,,U-10Mo,,experiment,general,,"Position 3, 2000x",Casella et al_2017_Characterization of fission gas bubbles in irradiated U-10Mo fuel.md,high
Casella et al_2017_Characterization of fission gas bubbles in irradiated U-10Mo fuel_param_024,气泡参数,Bubble count at 10000x Pos3 (CellProfiler auto),$N_CP$,1155.0,1155,,,,U-10Mo,,bubble,general,,"Position 3, 10000x",Casella et al_2017_Characterization of fission gas bubbles in irradiated U-10Mo fuel.md,high
Casella et al_2017_Characterization of fission gas bubbles in irradiated U-10Mo fuel_param_025,气泡参数,Bubble count at 10000x Pos3 (MATLAB/Mathematica),$N_ML$,1328.0,1328,,,,U-10Mo,,bubble,general,,"Position 3, 10000x",Casella et al_2017_Characterization of fission gas bubbles in irradiated U-10Mo fuel.md,high
Casella et al_2017_Characterization of fission gas bubbles in irradiated U-10Mo fuel_param_026,气泡参数,"Avg bubble size at 10000x Pos3 (CellProfiler, px)",$A_CP$,62.96,62.96,px,,,U-10Mo,,bubble,general,,"Position 3, 10000x",Casella et al_2017_Characterization of fission gas bubbles in irradiated U-10Mo fuel.md,high
Casella et al_2017_Characterization of fission gas bubbles in irradiated U-10Mo fuel_param_027,气泡参数,"Avg bubble size at 10000x Pos3 (MATLAB, px)",$A_ML$,76.53,76.53,px,,,U-10Mo,,bubble,general,,"Position 3, 10000x",Casella et al_2017_Characterization of fission gas bubbles in irradiated U-10Mo fuel.md,high
Casella et al_2017_Characterization of fission gas bubbles in irradiated U-10Mo fuel_param_028,Avg eccentricity at 10000x Pos3 (CellProfiler),Avg eccentricity at 10000x Pos3 (CellProfiler),$e_CP$,0.69,0.69,,,,U-10Mo,,experiment,general,,"Position 3, 10000x",Casella et al_2017_Characterization of fission gas bubbles in irradiated U-10Mo fuel.md,high
Casella et al_2017_Characterization of fission gas bubbles in irradiated U-10Mo fuel_param_029,Avg eccentricity at 10000x Pos3 (MATLAB),Avg eccentricity at 10000x Pos3 (MATLAB),$e_ML$,0.681,0.681,,,,U-10Mo,,experiment,general,,"Position 3, 10000x",Casella et al_2017_Characterization of fission gas bubbles in irradiated U-10Mo fuel.md,high
Casella et al_2017_Characterization of fission gas bubbles in irradiated U-10Mo fuel_param_030,Avg eccentricity at 10000x Pos3 (Mathematica),Avg eccentricity at 10000x Pos3 (Mathematica),$e_MA$,0.692,0.692,,,,U-10Mo,,experiment,general,,"Position 3, 10000x",Casella et al_2017_Characterization of fission gas bubbles in irradiated U-10Mo fuel.md,high
